level,category,number,title,kind,new_path,size_bytes,sha256,original_path
intermediate,unit,56,Supply Chain,audio,materials/intermediate/units/unit-56/audio.mp3,2132077,b0bb361473e23bba52891974f2d7194d9752b34d778a99c6e3b61a5ccac13ef7,intermediate/INTERMEDIATE/ÁUDIO /UNIT/UNIT 56 SUPPLY CHAIN.mp3
intermediate,unit,57,Human Resources,pdf,materials/intermediate/units/unit-57/unit-57.pdf,309137,f0f76ed9399a0aee069819a3a95ff45351d9d5c24c0a7627c7abbd59f30086d0,intermediate/INTERMEDIATE/UNIT/UNIT 57- HUMAN RESOURCES.pdf
intermediate,unit,57,Human Resources,audio,materials/intermediate/units/unit-57/audio.mp3,2156740,d2320ee8fbedb38cba7eb1c83bc300b08c39f9d23cf800f66dff5d0022010703,intermediate/INTERMEDIATE/ÁUDIO /UNIT/UNIT 57 HUMAN RESOURCES.mp3
intermediate,unit,58,Work Pay,pdf,materials/intermediate/units/unit-58/unit-58.pdf,360164,5ee880f02a960add27e3d996d8852b7b98c7df9a1c1370bdf24876be29c04f1d,intermediate/INTERMEDIATE/UNIT/UNIT 58- WORK PAY.pdf
intermediate,unit,58,Work Pay,audio,materials/intermediate/units/unit-58/audio.mp3,1777448,30e1c9eb45022d963c1497ef35587441d1318ba5818e7f5462d5701b9eee0139,intermediate/INTERMEDIATE/ÁUDIO /UNIT/UNIT 58 WORK PAY.mp3
intermediate,unit,59,Time to Talk,pdf,materials/intermediate/units/unit-59/unit-59.pdf,385423,bf2e39448ecff6492804486db1900f1eacfd2f451d0993d025e9f0f71b890b9a,intermediate/INTERMEDIATE/UNIT/UNIT 59- TIME TO TALK.pdf
intermediate,unit,59,Time to Talk,audio,materials/intermediate/units/unit-59/audio.mp3,2980535,a46fdeafeb9937c5a0d84e9d9814180e4a5a748d8a72221b9d14628dc2b6ebd5,intermediate/INTERMEDIATE/ÁUDIO /UNIT/UNIT 59 TIME TO TALK.mp3
intermediate,unit,60,Services,pdf,materials/intermediate/units/unit-60/unit-60.pdf,436987,3004ec22b8aa095a7b234b2775ff297f65d6091d741f5dea4cf7ebad20bd1b0d,intermediate/INTERMEDIATE/UNIT/UNIT 60- SERVICES.pdf
intermediate,unit,60,Services,audio,materials/intermediate/units/unit-60/audio.mp3,1918496,02e61057e5832099f80ff4e77bbbeb88fac0c1742b222af4bba89c646fafdba3,intermediate/INTERMEDIATE/ÁUDIO /UNIT/UNIT 60 SERVICES.mp3
intermediate,resource,0,Language Practice,audio,materials/intermediate/resources/language-practice.mp3,566451,377002ecb734730296313fcad358889a16a9c2a700d1b4f21d177b468fc79242,intermediate/INTERMEDIATE/ÁUDIO /UNIT/UNIT 00 Language practice.mp3
advanced,unit,61,Life Lately,pdf,materials/advanced/units/unit-61/unit-61.pdf,395920,c530bcdfcd5e21f9230a77264528764ce2bd291845d716dfcb048de091c93a6a,advanced/ADVANCED/UNIT/UNIT 61- LIFE LATELY.pdf
advanced,unit,61,Life Lately,audio,materials/advanced/units/unit-61/audio.mp3,2421373,aeb1f615d066f6177f69cdbef810b0a5ace260dfc8fda4784a429f502385f53e,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 61 LIFE LATELY.mp3
advanced,unit,62,Dreams,pdf,materials/advanced/units/unit-62/unit-62.pdf,422621,79c1eef902a1392130170666f6ca012c6a287bb3e6c509b057d8b78190aab725,advanced/ADVANCED/UNIT/UNIT 62- DREAMS.pdf
advanced,unit,62,Dreams,audio,materials/advanced/units/unit-62/audio.mp3,2100311,b718075319d54a1a510e68b901213161910d1f2b4bdc4d4216d9390a0bb81072,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 62 DREAMS.mp3
advanced,unit,63,Childhood,pdf,materials/advanced/units/unit-63/unit-63.pdf,537860,4228f95d5557d6f8dcc90ad6ad6e34889daae2fdd4a5eda19ad26aa224692815,advanced/ADVANCED/UNIT/UNIT 63- CHILDHOOD.pdf
advanced,unit,63,Childhood,audio,materials/advanced/units/unit-63/audio.mp3,1620910,c18cad2180f21e26ba1aa88b6a9876c4fdda4add7d39f192abd938e261674ea9,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 63 CHILDHOOD.mp3
advanced,unit,64,Hotel Stay,pdf,materials/advanced/units/unit-64/unit-64.pdf,428813,45008844bf60d925fa3c0bb86127188f7cec99625fbca4b50e46d6afa8ce3daa,advanced/ADVANCED/UNIT/UNIT 64- HOTEL STAY.pdf
advanced,unit,64,Hotel Stay,audio,materials/advanced/units/unit-64/audio.mp3,1403000,0f8c8cce57127075d33c92dbd1dc979831652bb54324a9f97b14a3fd112f22db,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 64 HOTEL STAY.mp3
advanced,unit,65,Team Meeting,pdf,materials/advanced/units/unit-65/unit-65.pdf,375678,b91f3ea5eb6004e9ab7cafb10f4918a65244fdeb77883553d1bef7c5f2e1cf49,advanced/ADVANCED/UNIT/UNIT 65- TEAM MEETING.pdf
advanced,unit,65,Team Meeting,audio,materials/advanced/units/unit-65/audio.mp3,2283797,68aac5c4a964093efa3d9bdf491d71901890f4da9ff894fb08efe13da9151839,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 65 TEAM MEETING.mp3
advanced,unit,66,Breaking News,pdf,materials/advanced/units/unit-66/unit-66.pdf,434857,cc7457dd930e3e6ca7afea3297d4324e73b92b68ca8a9971908e0652f4b03fd8,advanced/ADVANCED/UNIT/UNIT 66- BREAKING NEWS.pdf
advanced,unit,66,Breaking News,audio,materials/advanced/units/unit-66/audio.mp3,2415229,91d48c729f64b1af940cd7f627796eb92e79ed057892ebf8969dc5861bbaaa4f,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 66 BREAKING NEWS.mp3
advanced,unit,67,Personal Finance,pdf,materials/advanced/units/unit-67/unit-67.pdf,391951,796bfbc79e4d15fdc8666385375b8fbd7b7bfd734a43ca8cdf1eabf55f083158,advanced/ADVANCED/UNIT/UNIT 67- PERSONAL FINANCE .pdf
advanced,unit,67,Personal Finance,audio,materials/advanced/units/unit-67/audio.mp3,2143784,202693098b97d00d0495c8e43936f1ce5c148ffe84cc597913fdb1c767089c03,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 67 PERSONAL FINANCE.mp3
advanced,unit,68,Green Energy,pdf,materials/advanced/units/unit-68/unit-68.pdf,375139,ba58502921e172aa4b315694cb5ddebe82b2e855ad737afb36d80ccb1f77ad5c,advanced/ADVANCED/UNIT/UNIT 68- GREEN ENERGY.pdf
advanced,unit,68,Green Energy,audio,materials/advanced/units/unit-68/audio.mp3,2292032,ee539de6c39e00e1b1c82d2ad31a2d335723422b77542e46c353f8a4df517dba,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 68 GREEN ENERGY.mp3
advanced,unit,69,U.S. Congress,pdf,materials/advanced/units/unit-69/unit-69.pdf,454497,b1e1312b255154a4106015dc9a019760c226826d147cb014287cb89043c2df3f,advanced/ADVANCED/UNIT/UNIT 69- U.S CONGRESS.pdf
advanced,unit,69,U.S. Congress,audio,materials/advanced/units/unit-69/audio.mp3,1391421,bd01aba19f2a631dd64c866352b085b31082913b109ffdb29a3cf3aa9eea9f15,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 69 US CONGRESS.mp3
advanced,unit,70,Goals,pdf,materials/advanced/units/unit-70/unit-70.pdf,381922,8b902edcb5863a9da4c969660107f5070a85efbeb5148dc59e22c620d8efafb0,advanced/ADVANCED/UNIT/UNIT 70-GOALS .pdf
advanced,unit,70,Goals,audio,materials/advanced/units/unit-70/audio.mp3,1329321,0225dad9ab90010565e32f01ced7381d8bb0e5fc45eedac9f512ac3b11eec82f,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 70 GOALS.mp3
advanced,unit,71,Company Finances,pdf,materials/advanced/units/unit-71/unit-71.pdf,379018,4b4ce1b7a294b1b5dc5e80c41d49075b27ccff4763fd62061ab7d54cdda2c065,advanced/ADVANCED/UNIT/UNIT 71- COMPANY FINANCES.pdf
advanced,unit,71,Company Finances,audio,materials/advanced/units/unit-71/audio.mp3,2067716,781f76364192d54a5f84d285680b55562f2f533e4460708af3c13f9cebe0faff,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 71 COMPANY FINANCES.mp3
advanced,unit,72,Quality Management,pdf,materials/advanced/units/unit-72/unit-72.pdf,360289,db3d76b8d0549e6e7aabc285c564f08c596ab2958eaf7e33664791dcf9067692,advanced/ADVANCED/UNIT/UNIT 72- QUALITY MANAGEMENT.pdf
advanced,unit,72,Quality Management,audio,materials/advanced/units/unit-72/audio.mp3,1729907,14707995648e4aee97ead1395065eb18a35fb0bb2a6f437038a0b6a4837a0c76,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 72 QUALITY MANAGEMENT.mp3
advanced,unit,73,Work Communication,pdf,materials/advanced/units/unit-73/unit-73.pdf,430601,1506be943da65bde7cc4b2174f636dba48f2fc2851704341869bd13b10970c7f,advanced/ADVANCED/UNIT/UNIT 73- WORK COMMUNICATION .pdf
advanced,unit,73,Work Communication,audio,materials/advanced/units/unit-73/audio.mp3,2084430,056fa6805d5f282e4e506e09b121c32fbf7273814151b7f5179a2abbe446651d,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 73 COMMUNICATION.mp3
advanced,unit,74,Graphs,pdf,materials/advanced/units/unit-74/unit-74.pdf,372142,27014ae0fda51f12423ff2e27fd9b876ee597209f5cb8ff1f287061a20a121f0,advanced/ADVANCED/UNIT/UNIT 74- GRAPHS.pdf
advanced,unit,74,Graphs,audio,materials/advanced/units/unit-74/audio.mp3,2383265,708ed7c97006fa91cd89342ab96dcc6211f2662ace3bdc8e27a07bfcd4b99f04,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 74 GRAPHS.mp3
advanced,unit,75,Income Statement,pdf,materials/advanced/units/unit-75/unit-75.pdf,392705,169c754c16807e05f2b9cbe520661cefdf11de1816c371bde04be8c2078ae5cf,advanced/ADVANCED/UNIT/UNIT- 75- INCOME STATEMENT.pdf
advanced,unit,75,Income Statement,audio,materials/advanced/units/unit-75/audio.mp3,1544013,ea3f8a95ae24f194284ab2ec5efacd68b2c6e78676e2ae6a4f6fe5699437812a,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 75 INCOME STATEMENT.mp3
advanced,unit,76,Marketing,pdf,materials/advanced/units/unit-76/unit-76.pdf,365349,9908e775e8a921f0c37b4d46d39776d5526a18f56a92e4fbe901aca17ce3cbea,advanced/ADVANCED/UNIT/UNIT 76- MARKETING.pdf
advanced,unit,76,Marketing,audio,materials/advanced/units/unit-76/audio.mp3,2008355,336ebb9bba9a01d4fe93e3b4e57274268a1a28ca9d750e1c1b302d69cd66d0ed,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 76 MARKETING.mp3
advanced,unit,77,Budget Review,pdf,materials/advanced/units/unit-77/unit-77.pdf,353032,066ac56f6c54d7a849b27b1c30168e0bdc42f3129fea648863fc5b1198626c86,advanced/ADVANCED/UNIT/UNIT 77- BUDGET REVIEW.pdf
advanced,unit,77,Budget Review,audio,materials/advanced/units/unit-77/audio.mp3,2037617,d861392b13b6211e97956115d93f1851938e1cdfc6577a7e5051e9b1bba54c05,advanced/ADVANCED/#U00c1UDIO/UNIT/Unit 77 BUDGET REVIEW.mp3
advanced,unit,78,Business Goals,pdf,materials/advanced/units/unit-78/unit-78.pdf,450501,ee1116a9932fd70d3f9ef28233f404a5063e2c7b298b7ae30585b08453c40d5e,advanced/ADVANCED/UNIT/UNIT 78- BUSINESS GOALS.pdf
advanced,unit,78,Business Goals,audio,materials/advanced/units/unit-78/audio.mp3,1976181,5eef9158271e8ffa48fec3c10b06980ac575ccc4d00ac9fce9da8685a41ba3d0,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 78 BUSINESS GOALS.mp3
advanced,unit,79,Failure,pdf,materials/advanced/units/unit-79/unit-79.pdf,451480,c16ad5eef1dd6b399e6c7933f05c7f0a05f4d1e9ac461ffd7c9eb38037af84a8,advanced/ADVANCED/UNIT/UNIT 79- FAILURE.pdf
advanced,unit,79,Failure,audio,materials/advanced/units/unit-79/audio.mp3,1623416,cfe9c43590eb850cdfc4d6c336e598c4d2cc7fd2acf25bf45813935bd57fc315,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 79 FAILURE.mp3
advanced,unit,80,Putting Out Fires,pdf,materials/advanced/units/unit-80/unit-80.pdf,412047,64a5cbc5a6dce03185d8136ef78ac4737df5547ed1c9e7c866c0a4bfc940d723,advanced/ADVANCED/UNIT/UNIT 80- PUTTING OUT FIRES.pdf
advanced,unit,80,Putting Out Fires,audio,materials/advanced/units/unit-80/audio.mp3,3105927,a4ef59ea775d60da9abfc544222eccbe0c046304ccf6bc796cc4ca4a18203198,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 80 PUTTING OUT FIRES.mp3
advanced,resource,0,Useful Language,audio,materials/advanced/resources/language-practice.mp3,806560,4eaae6c64cbd27872462b28a68970ef850f636e40fb747e92e724d1542fea45d,advanced/ADVANCED/#U00c1UDIO/UNIT/UNIT 00 USEFUL LANGUAGE.mp3
basic-2,conversation,1,How Often,pdf,materials/basic-2/conversation/conversation-01.pdf,152366,6cf3660308d2fbece3ce32f77ef63c06b1b8e8434dbfddad4302c23567ea7067,basic-2/BASIC 2/CONVERSATION/CONVERSATION #01 (HOW OFTEN).pdf
basic-2,conversation,2,Feelings,pdf,materials/basic-2/conversation/conversation-02.pdf,174357,6ff4cf064559ff34a765fa8b2f595b31725a36138a24c6d7870e5d24858d27a7,basic-2/BASIC 2/CONVERSATION/CONVERSATION #02 (FEELINGS).pdf
basic-2,conversation,3,Food,pdf,materials/basic-2/conversation/conversation-03.pdf,150108,0df02e7083e7e81a90a372e9c74eb3c6769e92e2c495a824e09452b757b57834,basic-2/BASIC 2/CONVERSATION/CONVERSATION #03 (FOOD) .pdf
basic-2,conversation,4,Professions,pdf,materials/basic-2/conversation/conversation-04.pdf,205635,15e49f227609e489f0079c718f5dfc7b07d0f7f4833755b4dc65acecd3e8ce14,basic-2/BASIC 2/CONVERSATION/CONVERSATION #04 (PROFESSIONS).pdf
basic-2,conversation,5,What Are They Doing,pdf,materials/basic-2/conversation/conversation-05.pdf,209674,c6a47f3d01dca769867ff1ffe97b90b0d3e563c3ecdab51a8dfec79c7c77fe20,basic-2/BASIC 2/CONVERSATION/CONVERSATION #05 (WHAT ARE THEY DOING).pdf
basic-2,conversation,6,Furniture,pdf,materials/basic-2/conversation/conversation-06.pdf,208082,12fa2817fd5ce3ea0de805230a484914bb585090851aab7573da28416df99a25,basic-2/BASIC 2/CONVERSATION/CONVERSATION #06 (FURNITURE).pdf
basic-2,conversation,7,She Is Going,pdf,materials/basic-2/conversation/conversation-07.pdf,131120,cdc5e6b798a7929ba8341707f93ab9332aa7dfe63147ce75c115e5b42085b09d,basic-2/BASIC 2/CONVERSATION/CONVERSATION #07 (SHE IS GOING...).pdf
basic-2,conversation,9,Weather,pdf,materials/basic-2/conversation/conversation-09.pdf,190751,6e3b39af2229ac989db831a9c3f7e565fafa40a517c7082ab75fb0fe8b614e95,basic-2/BASIC 2/CONVERSATION/CONVERSATION #09 (WEATHER).pdf
basic-2,conversation,10,Animals,pdf,materials/basic-2/conversation/conversation-10.pdf,160545,7156b8fee2f0e406d25e649b3290e56681f01f8e88b022bd6853ba8983685de7,basic-2/BASIC 2/CONVERSATION/CONVERSATION #10 (ANIMALS) .pdf
basic-2,conversation,11,Jobs and Workplaces,pdf,materials/basic-2/conversation/conversation-11.pdf,121386,e6ea5f28210aa351e6bf1e3b05ed19f0e74243c5dbf05cf12714f04d5377da58,basic-2/BASIC 2/CONVERSATION/CONVERSATION #11 (JOBS AND WORKPLACES).pdf
basic-2,conversation,12,Weather and Seasons,pdf,materials/basic-2/conversation/conversation-12.pdf,313419,b6555882dc28e1f61c9e01da1b08a719134a6c297314ac6a44cf71886f551b21,basic-2/BASIC 2/CONVERSATION/CONVERSATION #12 (WEATHER AND SEASONS).pdf
basic-2,conversation,13,Daily Routines,pdf,materials/basic-2/conversation/conversation-13.pdf,224157,b70113635817c6ea3b0826ed2e05e9b2df5d8c08b1cf73e88d1d51ac9e48fbac,basic-2/BASIC 2/CONVERSATION/CONVERSATION #13 (DAILY ROUTINES).pdf
intermediate,conversation,1,Family Meeting,pdf,materials/intermediate/conversation/conversation-01.pdf,111578,dbb9dad9e961c74597f2260b2dbc21132dead372046482394b1a68a499d8af78,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #01 FAMILY MEETING.pdf
intermediate,conversation,2,The Roberry,pdf,materials/intermediate/conversation/conversation-02.pdf,83335,313e50d8d14a540790a13ce33c5a15c95a5d7c96ea84fafafdd6e51387aeb686,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #02 THE ROBERRY.pdf
intermediate,conversation,3,Family in Court,pdf,materials/intermediate/conversation/conversation-03.pdf,107216,ac5e380cf44fff26645196efdb42f8bbe7a8cc0bf16c9f332723667e3403ad8c,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #03 FAMILY IN COURT.pdf
intermediate,conversation,4,Condominium Meeting,pdf,materials/intermediate/conversation/conversation-04.pdf,90391,9f8f58e72e26a6bbb72ab1b1083e9757ba48a877790aa4b572123e3d9131128f,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #04 CONDOMINIUM MEETING.pdf
intermediate,conversation,5,Office Gossip,pdf,materials/intermediate/conversation/conversation-05.pdf,109720,21e2e79149809d8eec31bcf22e4109cd2e737faf0d00c8313969862a0683192a,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #05 OFFICE GOSSIP.pdf
intermediate,conversation,6,Car or People,pdf,materials/intermediate/conversation/conversation-06.pdf,73917,d8de43f4979022ab5317984298168d13b376771a918c6306619f77f3494106b2,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #06 CAR OR PEOPLE.pdf
intermediate,conversation,7,Motorway Tragedy,pdf,materials/intermediate/conversation/conversation-07.pdf,99829,2bdd797d8e18fc85f7f0db59fcf40b3345eb6b285b1f336aac9935288316b80b,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #07 MOTORWAY TRAGEDY.pdf
intermediate,conversation,8,Colle Group Project,pdf,materials/intermediate/conversation/conversation-08.pdf,100963,ea94b851c5cf268101fb302d047bf6b917a30a5b5bc0d9b4254cf4216c4d4f00,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #08 COLLE GROUP PROJECT .pdf
intermediate,conversation,9,I Love Paris,pdf,materials/intermediate/conversation/conversation-09.pdf,84577,0c61cd8e0afb1395b348f000a6eda7aab9a3180b8d3a5fa890334346cba8f01d,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #09 I LOVE PARIS .pdf
intermediate,conversation,10,Teacher Parent Meeting,pdf,materials/intermediate/conversation/conversation-10.pdf,82709,c108dbbe223098e206432eb1fcb9ec5a3a47e1e2cd2096470ecc4e66002d9ebe,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #10 TEACHER PARENT MEETING.pdf
intermediate,conversation,11,Stranded on a Desert Island,pdf,materials/intermediate/conversation/conversation-11.pdf,100216,8047ff41c92f28ebbf0f35c7a181c7cfa3d8cbdb33c6bde40eeed95d143f755a,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #11 STRANDED ON A DESERT ISLAND .pdf
intermediate,conversation,12,A Presidential Debate,pdf,materials/intermediate/conversation/conversation-12.pdf,88040,b1379c145223da078342fbedb1f98eaf3a11b3772b70f062fb991b5a8aeb1c6d,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #12 A PRESIDENTIAL DEBATE.pdf
intermediate,conversation,13,Morning Meeting,pdf,materials/intermediate/conversation/conversation-13.pdf,162563,f31e94997f88286754e5a267ae9ee1f531d037abdf53345801aafc82999a2da3,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #13 MORNING MEETING.pdf
intermediate,conversation,14,Smartphone Negotiation,pdf,materials/intermediate/conversation/conversation-14.pdf,145530,f3aa8f501ab29c8ec2635b2c78c8dc01c3f7c4ae76564a9c4af0ca5c48e147b2,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #14 SMARTPHONE NEGOTIATION.pdf
intermediate,conversation,15,Performance Review,pdf,materials/intermediate/conversation/conversation-15.pdf,184558,02a98e7eaa1d8672cafb8abe1d2b886baeb035383e2b5e2dadd50426fb7e8301,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #15 PERFORMANCE REVIEW .pdf
intermediate,conversation,16,Budget Planning Meeting,pdf,materials/intermediate/conversation/conversation-16.pdf,184801,126e4e363f9efab40a3639310aa82d112dbaa1f3a55c88f2129421de34aac357,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #16 BUDGET PLANNING MEETING .pdf
intermediate,conversation,17,Job Interview & Candidate Evaluation,pdf,materials/intermediate/conversation/conversation-17.pdf,182014,ba901953bee98b146bb4dba7df08f2f3d795f0af5b82decee013f1cdf6c685e2,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #17 JOB INTERVIEW & CANDIDATE EVALUATION.pdf
intermediate,conversation,18,Crisis Management - Service Failure,pdf,materials/intermediate/conversation/conversation-18.pdf,182432,a838c62067acc7aaf30ce9960895659902f66d1a0426b1bb253806887cceb1ba,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #18 CRISIS MANAGEMENT – SERVICE FAILURE.pdf
intermediate,conversation,19,Difficult Conversations - Communicating Under Pressure,pdf,materials/intermediate/conversation/conversation-19.pdf,182748,c55e390e16a8a3a33647eff0db58f7509b6fb36dee5f6767c8cd687d52dd34ef,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #19 DIFFICULT CONVERSATIONS – COMMUNICATING UNDER PRESSURE .pdf
intermediate,conversation,20,Weekend Plans in São Paulo,pdf,materials/intermediate/conversation/conversation-20.pdf,192468,3c3bbac4ff2a7d239406ccfcbafedc46d791c0faf7eab44aea5ab7819ea6e98e,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #20 WEEKEND PLANS IN SÃO PAULO.pdf
intermediate,conversation,21,Travel Plans & Unexpected Problems,pdf,materials/intermediate/conversation/conversation-21.pdf,172965,046e7ffbddc87d7a439637fdbb19579d5b526008a3804b92fd103fcf1ca44def,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #21 TRAVEL PLANS & UNEXPECTED PROBLEMS.pdf
intermediate,conversation,22,Shared Expenses & Financial Decisions,pdf,materials/intermediate/conversation/conversation-22.pdf,181379,a4f425855fc7eb8a68a411d785d215a902e7e90b7ab2522ac954673d51dd6396,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #22 SHARED EXPENSES & FINANCIAL DECISIONS.pdf
intermediate,conversation,23,Missed Connection - Stress at the Airport,pdf,materials/intermediate/conversation/conversation-23.pdf,174609,c74ba6dbcdbe7fde6edfb287b89605b094fac3d618e67402e9c03fbced4ce3b8,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #23 MISSED CONNECTION – STRESS AT THE AIRPORT.pdf
intermediate,conversation,24,City Life vs Country Life,pdf,materials/intermediate/conversation/conversation-24.pdf,129284,5fcca3c45c39a8b4a032bb6fb241732a7266f13ced99d6de39a06518260836ca,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #24 CITY LIFE VS COUNTRY LIFE.pdf
intermediate,conversation,25,Work From Home,pdf,materials/intermediate/conversation/conversation-25.pdf,151555,e0b7ef529c0f19cbfc5c5bc55a8357e6b8ceee016ff2395a20d06f69280fbce1,intermediate/INTERMEDIATE/CONVERSATION/INTER CONVERSATION #25 WORK FROM HOME .pdf
advanced,conversation,1,City and Traffic,pdf,materials/advanced/conversation/conversation-01.pdf,78494,a9f0162e5fb8990188b5e71c70eeda7173807d13e7c9f6ebfde25611956d2ba5,advanced/ADVANCED/CONVERSATION/ADV CONVERSATION #01 CITY AND TRAFFIC .pdf
advanced,conversation,2,Greatest Dreams & Desires,pdf,materials/advanced/conversation/conversation-02.pdf,77447,6965daf4d5f40afa960ed56dfc14e38bbc2efdfb8266cfb099836046e83fb585,advanced/ADVANCED/CONVERSATION/ADV CONVERSATION #02 GREATEST DREAMS & DESIRES .pdf
advanced,conversation,3,Regret,pdf,materials/advanced/conversation/conversation-03.pdf,88105,fe0cdee05f6fe6c9265d6e2c6613997d862a1037c484dfc5dcaf36cf0a87b50c,advanced/ADVANCED/CONVERSATION/ADV CONVERSATION #03 REGRET .pdf
advanced,conversation,4,Travel & Hospitality,pdf,materials/advanced/conversation/conversation-04.pdf,82439,a619ba3db728522584cd6b9144992e63f2e0b9fdaa393204c08829aabdfa1b82,advanced/ADVANCED/CONVERSATION/ADV CONVERSATION #04 TRAVEL & HOSPITALITY.pdf
advanced,conversation,6,Green Energy,pdf,materials/advanced/conversation/conversation-06.pdf,78972,c575e71b6e972fba131b5365ba72c9003fab54ab761b57896521915f7180a24a,advanced/ADVANCED/CONVERSATION/ADV CONVERSATION #06 GREEN ENERGY.pdf
advanced,conversation,7,Relationships in the Ai Era,pdf,materials/advanced/conversation/conversation-07.pdf,87910,a6b249a71cd3972ea98174cb6330f4ca5789fdc3d5463e7f2783fc69916c55f8,advanced/ADVANCED/CONVERSATION/ADV CONVERSATION #07 RELATIONSHIPS IN THE AI ERA .pdf
intermediate,listening,1,Cooking,student_pdf,materials/intermediate/listening/listening-01/student.pdf,151516,d917221adf52d6ac6fe29a0ecf75219e45165b7f42fbc414b1179483f3551092,intermediate/INTERMEDIATE/LISTENING/STUDENT/INTER LISTENING #01 COOKING.pdf
intermediate,listening,1,Cooking,audio,materials/intermediate/listening/listening-01/audio.mp3,2064384,5f859b5f94a1a1c8352956c1b1222a9279eac5359fad1517b48fd636096e27be,intermediate/INTERMEDIATE/ÁUDIO /LISTENING/INTER LISTENING #01 COOKING.mp3
intermediate,listening,2,Looking for a Job,student_pdf,materials/intermediate/listening/listening-02/student.pdf,175979,6a62b9f247fd0453801ebcc8637abb1e529a2fce2ba78a7bf0751d0275c6d3b2,intermediate/INTERMEDIATE/LISTENING/STUDENT/INTER LISTENING #02 LOOKING FOR A JOB.pdf
intermediate,listening,2,Looking for a Job,audio,materials/intermediate/listening/listening-02/audio.mp3,1769472,7e93b9fc8c56d46d216c2841db09074b3192d1e8bcc4ec85d3c4654e7f7f5bda,intermediate/INTERMEDIATE/ÁUDIO /LISTENING/INTER LISTENING #02 LOOKING FOR A JOB.mp3
intermediate,listening,3,Hotel Check in,student_pdf,materials/intermediate/listening/listening-03/student.pdf,139146,b70fc7baf62d02a15c31f210000fa8db2d1c9651797007c8c5a6c8b48c12d8d8,intermediate/INTERMEDIATE/LISTENING/STUDENT/INTER LISTENING #3 HOTEL CHECK IN.pdf
intermediate,listening,3,Hotel Check in,audio,materials/intermediate/listening/listening-03/audio.mp3,2527475,829b81306791564c89c9e8bc5a61888e97963dc1a8ee374f1d39937d77a32dca,intermediate/INTERMEDIATE/ÁUDIO /LISTENING/INTER LISTENING #3 HOTEL CHECK IN.mp3
intermediate,listening,4,Ordering Food,student_pdf,materials/intermediate/listening/listening-04/student.pdf,91301,4eeda8379b32101a57188f882e62e77f0bcc9b8710ae23e315ce7edafa2d95f0,intermediate/INTERMEDIATE/LISTENING/STUDENT/INTER LISTENING #04 ORDERING FOOD.pdf
